item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts
WM706810,Sara Lee Muffins,Perishable,Bakery,10,5,476,316,8.7,8.7,62,1.13,2,2025-06-17,2025-06-19,5.48,1946.55,64.88,0,4.870530415803196
WM7AE47B,Organic Butter,Perishable,Dairy,18,6,485,225,4.55,4.55,33,0.43,2,2025-07-01,2025-07-03,2.59,2033.98,67.8,2,3.3185839214230914
WMA6DF77,Uncle Ben's Cream 16oz,Perishable,Dairy,55,38,344,191,3.28,3.28,7,0.21,2,2025-06-27,2025-06-29,4.45,224.74,7.49,0,25.500668335999972
WMAF328F,Canned Rice,Non-Perishable,Grocery,466,322,383,226,9.71,9.71,73,0.0,10,2025-06-27,2025-07-07,4.33,2253.68,75.12,6,3.0085195918111576
WM905CAC,Heinz Cheese 16oz,Perishable,Dairy,39,7,228,215,4.79,4.79,67,0.38,1,2025-06-29,2025-06-30,5.82,2000.36,66.68,0,3.22435511421723
WM32E435,Sara Lee Beans,Non-Perishable,Grocery,361,237,301,98,2.24,2.24,75,0.25,8,2025-06-29,2025-07-07,6.06,1792.92,59.76,6,1.6398929510124811
WM2D8AA5,Uncle Ben's Cereal Organic,Non-Perishable,Grocery,503,193,280,81,9.9,9.9,39,1.91,11,2025-06-26,2025-07-07,7.0,1190.45,39.68,6,2.041330629461576
WM7134D5,Organic Paper Towels Organic,Non-Perishable,Household,504,120,396,312,15.09,15.09,81,3.21,9,2025-06-29,2025-07-08,6.77,2410.27,80.34,7,3.883495322651041
WM77A78C,Organic Avocados 16oz,Perishable,Produce,8,4,454,453,7.52,7.52,7,1.72,2,2025-06-27,2025-06-29,6.62,205.72,6.86,0,66.03498413751872
WM250EC3,Sara Lee Muffins,Perishable,Bakery,43,37,481,292,5.83,5.83,60,0.83,2,2025-06-25,2025-06-27,3.53,1809.95,60.33,0,4.840046264505397
WM1A3D84,Del Monte Beef,Perishable,Meat,4,1,455,274,7.71,7.71,35,0.71,1,2025-06-18,2025-06-19,5.78,926.7,30.89,0,8.87018470100133
WM6D2B02,Fresh Lettuce 16oz,Perishable,Produce,7,3,96,33,7.8,7.8,71,1.16,1,2025-06-29,2025-06-30,4.06,2132.65,71.09,0,0.4642003333795526
WM895520,Sara Lee Beans,Non-Perishable,Grocery,674,259,361,322,5.64,5.64,45,0.71,11,2025-06-27,2025-07-08,2.8,1367.82,45.59,7,7.062952378203093
WM2FBB93,Kellogg's Charger,Perishable,Electronics,520,194,440,330,17.15,17.15,25,5.78,13,2025-06-19,2025-07-02,8.14,1907.09,63.57,1,5.1911279154350565
WMBD623A,Barilla Paper Towels,Non-Perishable,Household,569,432,419,109,9.76,9.76,133,2.03,10,2025-06-22,2025-07-02,3.14,2141.97,71.4,1,1.526610611632732
WM01D766,Tyson Sausage 12oz,Perishable,Meat,12,0,142,31,7.09,6.13,16,0.96,1,2025-07-01,2025-07-02,4.74,515.86,17.2,1,1.8023255014496957
WM798E54,Sara Lee Croissants 16oz,Perishable,Bakery,36,8,314,87,5.0,5.0,16,0.5,2,2025-06-28,2025-06-30,3.17,500.56,16.69,0,5.21270205009687
WM5E7A12,Kellogg's Toothpaste,Non-Perishable,Personal Care,329,108,337,194,11.76,11.76,59,3.5,9,2025-06-21,2025-06-30,4.83,1752.22,58.41,0,3.321349092737505
WM8C5C7D,Kellogg's Bread Organic,Perishable,Bakery,6,4,483,465,6.77,6.77,12,0.0,1,2025-06-18,2025-06-19,3.25,366.31,12.21,0,38.083537964555966
WMC186B7,Campbell's Bagels,Perishable,Bakery,55,19,350,79,4.21,4.21,41,0.57,2,2025-06-27,2025-06-29,3.18,1262.26,42.08,0,1.877376344164003
WM326472,Heinz Rolls 16oz,Perishable,Bakery,17,7,339,198,1.41,1.41,41,0.28,2,2025-06-19,2025-06-21,8.14,1209.16,40.31,0,4.911932355606237
WMDB04CD,Uncle Ben's Cream Organic,Perishable,Dairy,34,14,116,87,2.85,2.85,43,0.28,1,2025-06-22,2025-06-23,5.82,1311.01,43.7,0,1.9908466471648638
WM23D972,Organic Bagels,Perishable,Bakery,46,21,225,100,3.03,3.03,21,0.59,2,2025-06-27,2025-06-29,1.0,652.98,21.77,0,4.593477165699266
WM64BE56,Great Value Rice 16oz,Perishable,Grocery,487,455,233,199,5.72,5.72,37,0.0,7,2025-06-27,2025-07-04,8.56,3129.39,104.31,3,1.9077749463872464
WM5C9A5A,Uncle Ben's Sauce,Perishable,Grocery,527,128,136,120,4.8,4.8,35,0.84,10,2025-06-19,2025-06-29,5.64,1086.78,36.23,0,3.312172274805193
WM338AC4,Uncle Ben's Muffins,Perishable,Bakery,32,27,154,107,8.02,8.02,66,1.48,2,2025-07-01,2025-07-03,4.84,1872.72,62.42,2,1.714194218820624
WM340A68,Organic Grapes,Perishable,Produce,11,11,279,183,3.22,3.22,28,0.64,1,2025-06-19,2025-06-20,6.95,842.3,28.08,0,6.517094034801097
WM016B0F,Fresh Apples 16oz,Perishable,Produce,10,9,77,17,1.42,1.42,69,0.27,2,2025-06-19,2025-06-21,5.37,2049.03,68.3,0,0.24890189224614503
WMD55681,Barilla Paper Towels Organic,Perishable,Household,709,60,148,95,19.88,19.88,43,4.03,13,2025-06-25,2025-07-08,5.96,1317.21,43.91,7,2.1635162908250147
WMDE2691,Uncle Ben's Rice 12oz,Perishable,Grocery,375,96,449,331,5.88,5.88,7,0.0,9,2025-06-25,2025-07-04,3.73,230.91,7.7,3,42.98701405183406
WME33DE2,Tyson Earbuds,Perishable,Electronics,621,577,477,221,46.93,46.93,44,10.21,9,2025-06-19,2025-06-28,6.01,1363.06,45.44,0,4.86355648501493
WM238E8B,Uncle Ben's Sauce 12oz,Non-Perishable,Grocery,592,192,148,138,7.23,7.23,47,1.4,10,2025-06-20,2025-06-30,10.0,1373.29,45.78,0,3.0144168562627365
WME27D5C,Uncle Ben's Detergent,Perishable,Household,588,506,224,67,8.12,8.12,33,0.0,11,2025-06-26,2025-07-07,7.63,1024.78,34.16,6,1.9613583225784406
WMD8570E,Fresh Carrots 12oz,Perishable,Produce,5,5,374,303,9.76,9.76,47,1.28,2,2025-06-29,2025-07-01,4.67,1402.85,46.76,0,6.479897580759045
WM216A61,Tyson Rice,Perishable,Grocery,645,210,249,95,6.44,6.44,51,0.0,11,2025-06-18,2025-06-29,3.19,1563.99,52.13,0,1.8223671216862058
WM303951,Barilla Beans,Non-Perishable,Grocery,393,153,282,167,7.67,7.67,57,1.45,11,2025-06-25,2025-07-06,2.97,1719.96,57.33,5,2.912959962780586
WM0173B3,Barilla Bacon,Perishable,Meat,3,3,398,184,7.72,7.72,59,0.66,1,2025-06-21,2025-06-22,4.77,1852.11,61.74,0,2.9802396339126456
WM827E93,Onions,Perishable,Produce,11,4,232,100,9.73,9.73,2,1.1,1,2025-06-20,2025-06-21,3.38,65.67,2.19,0,45.66209926355878
WMC6CB55,Del Monte Chicken 12oz,Perishable,Meat,7,1,133,77,6.89,6.75,13,0.5,2,2025-07-01,2025-07-03,2.7,409.6,13.65,2,5.641025798672569
WM303EF3,Fresh Onions,Perishable,Produce,4,1,217,69,8.03,8.03,18,0.97,1,2025-06-18,2025-06-19,8.33,554.07,18.47,0,3.7357879028241463
WM9C0DDE,Great Value Sauce,Non-Perishable,Grocery,461,401,123,36,3.75,3.75,72,0.52,10,2025-06-29,2025-07-09,4.09,2156.19,71.87,8,0.5009043915990677
WM9CC97A,Tyson Sauce,Non-Perishable,Grocery,575,333,494,220,9.35,9.35,44,1.43,10,2025-06-18,2025-06-28,4.18,1359.33,45.31,0,4.855440152992003
WM45971B,Avocados,Perishable,Produce,13,1,202,160,2.18,1.98,11,0.33,2,2025-06-19,2025-06-21,5.59,329.9,11.0,0,14.545454545454545
WM4193A3,Sara Lee Cereal,Perishable,Grocery,446,113,159,146,8.26,8.26,66,0.85,11,2025-06-20,2025-07-01,4.84,1986.31,66.21,0,2.2051049995292846
WMF2CA72,Great Value Pasta Organic,Perishable,Grocery,605,544,335,159,4.99,4.99,32,0.97,13,2025-06-24,2025-07-07,3.47,985.96,32.87,6,4.837237759863929
WMDAED7C,Great Value Rolls,Perishable,Bakery,13,9,255,128,2.78,2.78,70,0.37,1,2025-06-27,2025-06-28,4.44,2085.32,69.51,0,1.841461603599678
WM2059D2,Campbell's Rolls,Perishable,Bakery,32,18,446,117,8.33,8.33,29,0.88,2,2025-06-28,2025-06-30,3.75,881.35,29.38,0,3.9823009987093263
WM74A517,Tyson Bagels,Perishable,Bakery,37,23,454,384,4.03,4.03,65,0.78,1,2025-06-23,2025-06-24,4.92,1946.58,64.89,0,5.917706944242282
WMF9C3B4,Tyson Rolls,Perishable,Bakery,46,30,154,34,5.92,5.92,19,0.82,2,2025-06-17,2025-06-19,6.75,567.9,18.93,0,1.7960908321118108
WMFE1875,Campbell's Rice 12oz,Perishable,Grocery,434,97,410,380,2.67,2.67,56,0.0,12,2025-06-26,2025-07-08,3.4,1098.57,36.62,7,10.37684355771886
WMD0CC23,Tyson Bagels,Perishable,Bakery,25,3,107,79,7.6,7.6,50,1.46,1,2025-06-30,2025-07-01,6.53,1492.31,49.74,0,1.588258892926421
WM63EB50,Uncle Ben's Muffins 12oz,Perishable,Bakery,7,5,324,64,8.12,8.12,24,1.32,2,2025-06-28,2025-06-30,6.1,700.35,23.34,0,2.742073675303889
WM4DDDAF,Barilla Pasta,Non-Perishable,Grocery,638,20,317,95,4.4,4.4,9,0.55,10,2025-06-21,2025-07-01,4.86,290.23,9.67,0,9.824198474712837
WMC0CDD9,Organic Cream,Perishable,Dairy,6,4,85,73,2.96,2.96,23,0.19,1,2025-06-28,2025-06-29,4.48,700.27,23.34,0,3.127677785893498
WME82AAD,Great Value Batteries,Perishable,Electronics,480,161,50,14,79.99,79.99,24,26.01,13,2025-06-27,2025-07-10,3.11,758.24,25.27,9,0.5540166104626562
WM256F4A,Del Monte Cleaner,Perishable,Household,555,208,386,136,11.94,11.94,7,2.82,10,2025-06-28,2025-07-08,6.66,230.27,7.68,7,17.708333729145437
WMABADD1,Heinz Rice Organic,Perishable,Grocery,698,425,186,90,6.44,6.44,64,0.0,10,2025-06-19,2025-06-29,2.92,1950.75,65.02,0,1.384189551624614
WM1DAC31,Organic Batteries,Perishable,Electronics,478,60,71,16,75.71,75.71,57,15.69,7,2025-06-21,2025-06-28,4.8,1652.54,55.08,0,0.29048655533956486
WM4A589D,Tyson Rolls 16oz,Perishable,Bakery,9,5,159,137,6.13,6.13,76,0.91,1,2025-06-28,2025-06-29,1.39,2320.97,77.37,0,1.7707120994777559
WMB1B17F,Tyson Croissants,Perishable,Bakery,57,2,76,70,7.88,7.88,68,1.5,2,2025-06-18,2025-06-20,4.57,2036.15,67.87,0,1.03138348559335
WMA74CD5,Apples,Perishable,Produce,10,4,86,60,9.94,9.94,68,1.92,2,2025-06-23,2025-06-25,6.99,2049.14,68.3,0,0.8784772667511002
WMC4631A,Kellogg's Pasta,Non-Perishable,Grocery,579,308,74,17,8.03,8.03,8,1.16,11,2025-06-20,2025-07-01,8.42,240.6,8.02,0,2.1197006271419023
WM9819BB,Sara Lee Shampoo 12oz,Non-Perishable,Personal Care,308,109,95,72,3.23,3.23,66,0.94,11,2025-06-19,2025-06-30,4.58,2049.8,68.33,0,1.0537099088335948
WMB9F7DB,Del Monte Chicken,Perishable,Meat,11,3,62,52,4.3,4.3,21,0.32,2,2025-06-26,2025-06-28,4.79,634.62,21.15,0,2.4586288859523635
WM9B2F97,Tyson Trash Bags,Perishable,Household,409,383,234,180,8.06,8.06,10,1.75,8,2025-06-22,2025-06-30,3.73,323.05,10.77,0,16.71309121163918
WMBCF2CD,Bananas 12oz,Perishable,Produce,13,5,63,26,8.02,8.02,30,1.08,1,2025-06-28,2025-06-29,4.4,907.46,30.25,0,0.859504132231405
WM08E38B,Uncle Ben's Cheese,Perishable,Dairy,48,23,425,241,0.54,0.54,66,0.04,1,2025-06-25,2025-06-26,2.68,2008.88,66.96,0,3.599163729019307
WMA2AB60,Great Value Croissants,Perishable,Bakery,26,15,218,82,8.9,8.9,35,1.28,1,2025-06-27,2025-06-28,1.52,1069.93,35.66,0,2.2994952425932453
WM7186A5,Organic Shampoo,Non-Perishable,Personal Care,414,359,177,125,12.95,12.95,51,3.11,12,2025-06-25,2025-07-07,6.56,1501.09,50.04,6,2.498001553017811
WM68F411,Barilla Beans 12oz,Perishable,Grocery,539,321,95,94,0.96,0.96,42,0.16,13,2025-06-28,2025-07-11,1.62,1247.71,41.59,10,2.2601586837010617
WMEE22CF,Fresh Bananas 12oz,Perishable,Produce,14,0,389,374,9.35,7.76,32,1.59,2,2025-06-18,2025-06-20,6.56,986.18,32.87,0,11.378156743327732
WM72B880,Uncle Ben's Milk,Perishable,Dairy,11,2,490,208,2.88,2.88,60,0.0,2,2025-06-18,2025-06-20,5.24,1792.78,59.76,0,3.4805891205162864
WM45CB61,Tyson Bacon,Perishable,Meat,7,1,362,284,9.17,8.81,49,1.27,1,2025-06-22,2025-06-23,5.42,1535.94,51.2,0,5.546874917345122
WM72B6F5,Campbell's Milk,Perishable,Dairy,47,21,167,163,3.47,3.47,39,0.0,1,2025-06-23,2025-06-24,3.15,680.36,22.68,0,7.186948756909934
WMEF81A4,Potatoes,Perishable,Produce,3,0,247,218,9.07,7.0,13,2.07,2,2025-06-21,2025-06-23,4.71,346.19,11.54,0,18.890814620504973
WM6C0176,Del Monte Milk,Perishable,Dairy,58,38,372,313,7.8,7.8,59,0.0,1,2025-06-23,2025-06-24,3.57,1727.81,57.59,0,5.434971334792311
WMFA6187,Great Value Sauce,Non-Perishable,Grocery,487,77,289,223,1.41,1.41,66,0.17,9,2025-06-18,2025-06-27,5.22,2025.27,67.51,0,3.3032142340923287
WM0D733D,Sara Lee Croissants Organic,Perishable,Bakery,8,3,406,177,0.75,0.75,5,0.1,1,2025-06-20,2025-06-21,6.48,177.12,5.9,0,29.999999515080862
WM74314D,Great Value Butter 12oz,Perishable,Dairy,3,2,370,183,3.75,3.75,19,0.36,2,2025-06-23,2025-06-25,3.27,541.84,18.06,0,10.132890665091221
WM8D21FC,Kellogg's Cereal,Perishable,Grocery,654,114,456,295,7.38,7.38,71,0.97,13,2025-06-21,2025-07-04,5.26,2096.94,69.9,3,4.220314643209026
WMB29BCD,Great Value Croissants Organic,Perishable,Bakery,54,37,275,146,8.5,8.5,65,1.5,2,2025-06-20,2025-06-22,5.49,1984.44,66.15,0,2.207105013336735
WM16E7AC,Great Value Sausage Organic,Perishable,Meat,11,4,162,72,9.71,9.71,43,0.81,1,2025-06-17,2025-06-18,4.57,1338.2,44.61,0,1.6139878730082937
WM39496C,Heinz Yogurt Organic,Perishable,Dairy,16,8,147,90,9.59,9.59,55,0.95,2,2025-06-17,2025-06-19,3.97,1736.52,57.88,0,1.5549412290798823
WM1E9677,Tyson Sausage 16oz,Perishable,Meat,5,3,436,302,7.25,7.25,41,0.55,2,2025-07-01,2025-07-03,4.64,1282.97,42.77,2,7.061024006727139
WM5B67F4,Tyson Sauce 16oz,Non-Perishable,Grocery,605,479,248,144,9.87,9.87,78,1.08,8,2025-06-30,2025-07-08,3.42,2250.38,75.01,7,1.9197439794558648
WMA343C5,Organic Carrots 16oz,Perishable,Produce,8,7,265,140,8.8,8.8,5,1.63,1,2025-06-17,2025-06-18,5.85,171.58,5.72,0,24.475525373281396
WM9EABCA,Organic Rolls 12oz,Perishable,Bakery,25,11,328,91,3.64,3.64,19,0.39,1,2025-06-22,2025-06-23,5.01,596.61,19.89,0,4.575163539087894
WMD5D8D0,Del Monte Croissants,Perishable,Bakery,46,1,370,126,9.01,7.88,60,1.27,2,2025-06-28,2025-06-30,4.03,1814.11,60.47,0,2.0836778147254504
WMDD34BF,Fresh Carrots 12oz,Perishable,Produce,6,2,257,187,0.82,0.82,52,0.12,1,2025-06-23,2025-06-24,4.33,1545.81,51.53,0,3.628954093341269
WMBE1E43,Tyson Cheese 12oz,Perishable,Dairy,34,29,281,76,2.92,2.92,58,0.17,1,2025-06-29,2025-06-30,5.01,1760.43,58.68,0,1.2951601841300013
WM1B3067,Heinz Cheese Organic,Perishable,Dairy,26,25,222,205,3.38,3.38,31,0.33,2,2025-06-23,2025-06-25,2.31,915.71,30.52,0,6.716906845519137
WMFC2031,Kellogg's Rice,Perishable,Grocery,611,540,133,27,8.19,8.19,33,0.0,8,2025-06-23,2025-07-01,5.57,1020.33,34.01,0,0.7938841908999781
WME13C06,Del Monte Toothpaste 12oz,Perishable,Personal Care,711,407,477,307,9.85,9.85,116,2.83,13,2025-06-24,2025-07-07,7.86,1841.36,61.38,6,5.001629108140824
WM58E36E,Barilla Paper Towels Organic,Perishable,Household,624,461,203,40,17.28,17.28,12,3.36,10,2025-06-20,2025-06-30,3.02,361.73,12.06,0,3.3167494700030296
WM3E1B97,Barilla Cream,Perishable,Dairy,9,6,114,53,6.66,6.66,47,0.49,2,2025-06-26,2025-06-28,4.08,1409.0,46.97,0,1.1283797875789496
WM1B1C97,Fresh Lettuce,Perishable,Produce,13,7,382,140,5.37,5.37,70,0.94,2,2025-06-26,2025-06-28,3.52,2073.32,69.11,0,2.0257560232032508
WM077E11,Barilla Beans,Non-Perishable,Grocery,706,687,324,222,5.36,5.36,6,0.7,12,2025-06-17,2025-06-29,2.05,187.87,6.26,0,35.46325748931382
WM527C72,Kellogg's Beans Organic,Perishable,Grocery,526,237,159,77,2.05,2.05,32,0.3,13,2025-06-28,2025-07-11,7.97,933.93,31.13,10,2.4734982998985666
WM4EC2AA,Campbell's Beans Organic,Non-Perishable,Grocery,427,163,129,54,7.22,7.22,70,0.8,9,2025-06-25,2025-07-04,5.46,2099.29,69.98,3,0.7716490055676698
WM71C276,Uncle Ben's Sausage Organic,Perishable,Meat,11,4,491,373,0.57,0.57,12,0.06,1,2025-06-30,2025-07-01,6.82,392.45,13.08,0,28.516819738200358
WMF1EA0A,Canned Corn 12oz,Non-Perishable,Grocery,383,103,247,158,7.86,7.86,57,1.35,8,2025-06-22,2025-06-30,3.65,1673.79,55.79,0,2.8320487077824334
WMC096AB,Barilla Croissants,Perishable,Bakery,53,53,351,108,5.33,5.33,24,0.62,2,2025-07-01,2025-07-03,6.13,765.49,25.52,2,4.231974845719265
WM186C66,Peppers 12oz,Perishable,Produce,10,4,224,65,8.61,8.61,65,1.91,1,2025-06-24,2025-06-25,1.48,1983.02,66.1,0,0.9833585703553116
WMCBF5F5,Del Monte Rolls Organic,Perishable,Bakery,45,1,250,157,7.11,6.42,43,0.78,1,2025-06-28,2025-06-29,7.08,1294.75,43.16,0,3.637627445668626
WM558C3D,Avocados,Perishable,Produce,5,0,135,86,5.29,4.23,69,1.06,1,2025-06-28,2025-06-29,7.43,2015.33,67.18,0,1.2801428938572699
WM1314B8,Canned Beans 16oz,Perishable,Grocery,642,68,269,132,1.48,1.48,57,0.2,8,2025-06-18,2025-06-26,6.0,1676.88,55.9,0,2.361359506204854
WM3B4C54,Organic Beans 16oz,Perishable,Grocery,636,335,210,209,3.14,3.14,5,0.38,7,2025-06-24,2025-07-01,6.4,162.66,5.42,0,38.56088506605866
WMBA81E3,Fresh Bananas,Perishable,Produce,3,3,148,50,4.66,4.66,51,0.48,1,2025-06-24,2025-06-25,3.5,1486.43,49.55,0,1.0090817511577856
WM2DB18C,Sara Lee Yogurt 12oz,Perishable,Dairy,23,16,323,317,2.38,2.38,76,0.13,2,2025-06-23,2025-06-25,0.0,2323.58,77.45,0,4.092963363340645
WM711D8A,Organic Pasta 12oz,Perishable,Grocery,353,25,362,218,6.37,6.37,24,0.71,13,2025-06-22,2025-07-05,8.35,732.98,24.43,4,8.92345465725656
WM2D21C2,Canned Pasta,Non-Perishable,Grocery,534,128,300,118,3.03,3.03,53,0.54,12,2025-06-22,2025-07-04,3.87,1592.18,53.07,3,2.2234784375080414
WM4CD6E1,Del Monte Croissants,Perishable,Bakery,48,27,127,27,2.24,2.24,5,0.27,1,2025-06-17,2025-06-18,2.53,159.97,5.33,0,5.065666113786051
WM7B7D44,Great Value Trash Bags 12oz,Perishable,Household,709,430,374,347,13.3,13.3,24,2.47,11,2025-06-19,2025-06-30,6.8,761.1,25.37,0,13.677571482906
WM8929E4,Canned Corn,Perishable,Grocery,660,370,222,149,4.9,4.9,24,0.73,10,2025-07-01,2025-07-11,6.3,742.52,24.75,10,6.02020202020202
WME0E844,Fresh Bananas 16oz,Perishable,Produce,4,4,205,122,6.28,6.28,33,1.28,1,2025-06-20,2025-06-21,5.35,1000.67,33.36,0,3.6570742736180755
WME2B8EC,Organic Avocados 12oz,Perishable,Produce,5,1,298,82,7.99,7.99,15,1.15,2,2025-06-22,2025-06-24,8.21,464.16,15.47,0,5.300581679676276
WM21B029,Del Monte Rice 12oz,Non-Perishable,Grocery,531,73,458,240,4.85,4.85,17,0.0,9,2025-06-21,2025-06-30,4.71,528.84,17.63,0,13.6131600354293
WMBECFE1,Organic Croissants,Perishable,Bakery,4,1,401,308,3.68,3.68,84,0.47,2,2025-06-18,2025-06-20,4.34,2408.21,80.27,0,3.8370501168646123
WMFBFDD7,Uncle Ben's Butter,Perishable,Dairy,6,2,201,98,5.59,5.59,72,0.37,2,2025-06-17,2025-06-19,4.55,2064.26,68.81,0,1.4242116476831743
WME28DE1,Del Monte Rice,Non-Perishable,Grocery,653,130,374,240,9.99,9.99,68,0.0,7,2025-06-22,2025-06-29,3.19,2032.82,67.76,0,3.541912521157889
WMD0E44F,Barilla Pasta,Perishable,Grocery,454,448,215,154,6.56,6.56,71,1.07,12,2025-07-01,2025-07-13,8.12,2112.85,70.43,12,2.1865682142938
WMBA0495,Barilla Speaker,Perishable,Electronics,673,239,143,90,28.73,28.73,4,9.79,12,2025-06-25,2025-07-07,6.6,134.24,4.47,6,20.134229132959593
WM59F3A8,Fresh Carrots 16oz,Perishable,Produce,3,2,461,457,6.49,6.49,34,1.31,1,2025-06-25,2025-06-26,2.05,1054.6,35.15,0,13.001421910708522
WM5E9F78,Campbell's Cereal,Perishable,Grocery,483,274,130,78,8.8,8.8,56,1.28,8,2025-06-18,2025-06-26,2.55,1773.75,59.12,0,1.3193504974495665
WMB2F513,Great Value Cheese 12oz,Perishable,Dairy,29,28,212,63,1.64,1.64,48,0.16,1,2025-06-23,2025-06-24,5.58,1412.3,47.08,0,1.3381477814311433
WM7BA2D8,Kellogg's Bacon,Perishable,Meat,11,6,474,467,4.66,4.66,15,0.55,1,2025-06-23,2025-06-24,3.22,486.65,16.22,0,28.79161650860876
WMB4A991,Fresh Bananas 12oz,Perishable,Produce,14,13,466,101,2.25,2.25,23,0.29,2,2025-06-19,2025-06-21,5.89,691.87,23.06,0,4.3798786790593045
WM03CC98,Organic Muffins,Perishable,Bakery,29,21,429,269,7.96,7.96,68,1.04,2,2025-06-21,2025-06-23,0.29,2039.98,68.0,0,3.9558823529411766
WM39F296,Tyson Beans Organic,Perishable,Grocery,698,202,497,405,2.48,2.48,61,0.46,12,2025-06-17,2025-06-29,6.32,1843.48,61.45,0,6.590724084160725
WME66F5B,Canned Corn,Perishable,Grocery,686,137,376,201,0.97,0.97,17,0.16,9,2025-06-20,2025-06-29,4.65,560.78,18.69,0,10.754413817898522
WM57592D,Fresh Apples,Perishable,Produce,12,8,383,293,3.61,3.61,78,0.77,1,2025-06-25,2025-06-26,3.09,2329.82,77.66,0,3.772855861233443
WM0A9E11,Barilla Pork Organic,Perishable,Meat,10,3,380,368,8.08,8.08,7,0.91,2,2025-06-22,2025-06-24,5.57,225.69,7.52,0,48.936170336886086
WM7BE92F,Tyson Sauce,Perishable,Grocery,451,257,445,344,6.42,6.42,7,0.97,9,2025-06-27,2025-07-06,5.6,223.21,7.44,5,46.23655878418318
WMF600B5,Canned Rice,Perishable,Grocery,379,262,456,104,8.44,8.44,40,0.0,13,2025-06-26,2025-07-09,4.21,1237.59,41.25,8,2.521212121212121
WM5EA09B,Campbell's Croissants,Perishable,Bakery,40,39,367,291,3.18,3.18,41,0.43,1,2025-06-22,2025-06-23,5.18,1256.64,41.89,0,6.946765439006186
WM2C0B4E,Barilla Cereal,Non-Perishable,Grocery,643,134,200,93,5.83,5.83,41,0.88,12,2025-06-25,2025-07-07,5.51,1231.67,41.06,6,2.264978005102924
WME48D86,Sara Lee Croissants 12oz,Perishable,Bakery,44,36,111,48,9.24,9.24,8,1.69,1,2025-06-17,2025-06-18,4.59,264.1,8.8,0,5.4545453363213685
WM8BDF32,Organic Chicken,Perishable,Meat,6,0,90,79,7.27,6.31,47,0.96,2,2025-06-19,2025-06-21,6.12,1391.11,46.37,0,1.7036877683790135
WMB83F48,Great Value Croissants 16oz,Perishable,Bakery,41,10,336,191,6.26,6.26,28,1.07,2,2025-06-17,2025-06-19,3.23,863.01,28.77,0,6.638859817899588
WM66B777,Uncle Ben's Rice 16oz,Perishable,Grocery,516,42,220,189,6.67,6.67,20,0.0,10,2025-06-27,2025-07-07,3.03,609.43,20.31,6,9.30576095370815
WM2F13C9,Sara Lee Muffins 16oz,Perishable,Bakery,46,37,410,284,2.11,2.11,7,0.32,2,2025-07-01,2025-07-03,3.39,215.21,7.17,2,39.609483539475065
WM87CAA2,Sara Lee Shampoo 12oz,Non-Perishable,Personal Care,593,26,225,66,4.9,4.9,60,1.13,10,2025-06-28,2025-07-08,2.73,1741.93,58.06,7,1.1367550540631157
WMD6D74E,Organic Beef 16oz,Perishable,Meat,4,2,479,347,6.58,6.58,136,0.57,2,2025-06-26,2025-06-28,7.0,2339.11,77.97,0,4.450429582754222
WME5E849,Peppers 12oz,Perishable,Produce,6,1,112,81,8.12,7.86,30,1.57,1,2025-06-30,2025-07-01,5.42,936.65,31.22,0,2.594490768145273
WM15C6AD,Campbell's Butter Organic,Perishable,Dairy,19,13,349,179,7.26,7.26,5,0.42,2,2025-06-21,2025-06-23,6.43,172.25,5.74,0,31.184670233032158
WMBB392B,Campbell's Cereal,Perishable,Grocery,457,169,487,396,8.27,8.27,34,1.58,9,2025-06-21,2025-06-30,7.22,1016.56,33.89,0,11.684863001825741
WM81AB0A,Canned Beans Organic,Perishable,Grocery,630,467,130,86,4.52,4.52,25,0.5,12,2025-06-17,2025-06-29,5.74,2041.71,68.06,0,1.2635909944892587
WMEF8B7C,Barilla Cheese,Perishable,Dairy,20,18,139,72,5.93,5.93,72,0.44,1,2025-06-23,2025-06-24,7.3,2193.52,73.12,0,0.9846826763606161
WM0547E0,Campbell's Paper Towels,Perishable,Household,483,215,334,244,9.53,9.53,7,2.28,8,2025-06-22,2025-06-30,5.7,221.34,7.38,0,33.062330110612
WM557D40,Fresh Lettuce,Perishable,Produce,6,5,71,68,8.2,8.2,32,0.84,2,2025-06-25,2025-06-27,1.76,963.52,32.12,0,2.117061091571146
WM26DBC0,Organic Bananas,Perishable,Produce,7,6,286,230,2.46,2.46,48,0.4,1,2025-06-21,2025-06-22,4.57,1435.71,47.86,0,4.8056831815053025
WMB8BCDB,Heinz Croissants 16oz,Perishable,Bakery,8,5,357,162,6.55,6.55,59,1.2,2,2025-06-30,2025-07-02,5.65,1864.66,62.16,1,2.6061776125751472
WME43B9E,Organic Cereal,Perishable,Grocery,360,315,232,180,3.39,3.39,16,0.58,11,2025-06-21,2025-07-02,5.2,469.18,15.64,1,11.508951154009923
WM531701,Del Monte Muffins 12oz,Perishable,Bakery,49,39,495,425,8.55,8.55,9,1.49,2,2025-06-30,2025-07-02,9.48,288.63,9.62,1,44.17879470435154
WM72D80B,Great Value Cream,Perishable,Dairy,4,0,169,160,6.23,5.72,52,0.51,2,2025-06-19,2025-06-21,3.45,1604.31,53.48,0,2.991772650888647
