item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts
WMF2FEF1,Del Monte Beans Organic,Perishable,Grocery,545,81,447,336,5.46,5.46,43,0.96,13,2025-06-24,2025-07-07,6.97,720.71,24.02,5,15.778517601047788
WM9F79E1,Avocados,Perishable,Produce,6,0,383,475,6.17,5.38,46,1.12,1,2025-07-07,2025-07-10,4.78,666.29,22.21,3,6.213417635684545
WMA22018,Uncle Ben's Yogurt,Perishable,Dairy,25,1,303,478,2.42,2.09,39,0.16,2,2025-07-07,2025-07-11,4.13,890.35,29.68,4,7.210242513463902
WM8CAF36,Canned Rice 16oz,Non-Perishable,Grocery,405,186,122,49,0.65,0.65,33,0.0,13,2025-06-24,2025-07-07,7.47,1020.04,34.0,5,2.411764705882353
WMAF58E6,Uncle Ben's Beans Organic,Non-Perishable,Grocery,711,535,97,6,1.9,1.9,24,0.35,12,2025-06-23,2025-07-05,5.01,590.26,19.68,3,1.524390220263873
WM36E76D,Organic Lettuce 16oz,Perishable,Produce,4,0,412,708,5.64,5.08,87,0.72,2,2025-07-07,2025-07-11,5.69,1604.32,53.48,4,7.161555783064698
WM612C99,Sara Lee Speaker,Perishable,Electronics,403,157,477,0,61.55,61.55,186,13.79,12,2025-06-27,2025-07-09,4.21,1081.19,36.04,7,5.16093216634366
WM6C4326,Campbell's Cereal,Perishable,Grocery,394,30,378,439,8.06,8.06,166,1.59,8,2025-07-07,2025-07-17,7.19,1983.79,66.13,10,3.432632835747885
WM6018A8,Barilla Beef 12oz,Perishable,Meat,14,10,158,158,3.29,3.29,71,0.33,2,2025-07-07,2025-07-10,5.43,1699.43,56.65,3,1.253309763240972
WM5F0DAB,Barilla Cheese,Perishable,Dairy,25,15,468,767,7.03,7.03,92,0.49,2,2025-07-07,2025-07-11,5.16,1919.05,63.97,4,6.11223999591636
WM9CC3A5,Organic Cream,Perishable,Dairy,11,7,447,704,2.21,2.21,90,0.2,1,2025-07-07,2025-07-10,6.24,2141.86,71.4,3,4.859943873729891
WMA76007,Organic Chicken 16oz,Perishable,Meat,4,0,403,96,4.7,4.4,14,0.3,2,2025-06-21,2025-06-23,2.31,402.7,13.42,0,7.153502194801125
WM7304F3,Fresh Grapes 12oz,Perishable,Produce,4,0,498,921,7.35,6.62,12,1.4,1,2025-07-07,2025-07-08,6.45,188.28,6.28,1,69.2675136094104
WM9C3F3B,Heinz Cereal,Non-Perishable,Grocery,697,353,302,0,6.71,6.71,72,0.82,12,2025-06-29,2025-07-11,3.89,1748.22,58.27,9,1.2356272427385402
WM9F73FA,Kellogg's Sauce 16oz,Perishable,Grocery,346,316,174,2,1.61,1.61,91,0.27,7,2025-06-29,2025-07-06,0.0,2244.7,74.82,4,1.2429831646528784
WM59D0D4,Del Monte Bagels,Perishable,Bakery,42,18,69,69,3.84,3.84,54,0.54,2,2025-07-07,2025-07-10,3.36,2011.16,67.04,3,0.8054892491430872
WM7D601B,Apples,Perishable,Produce,9,1,394,599,3.29,2.96,90,0.74,1,2025-07-07,2025-07-08,2.69,1564.06,52.14,1,5.657844331670006
WM119439,Heinz Toothpaste,Perishable,Personal Care,323,238,278,154,5.98,5.98,98,1.07,10,2025-06-27,2025-07-07,7.22,1392.74,46.42,5,5.428694742357539
WM1A1D91,Great Value Batteries,Non-Perishable,Electronics,655,349,79,0,51.56,51.56,62,18.25,13,2025-06-19,2025-07-02,4.42,266.11,8.87,0,6.989853528740164
WM4A7CAD,Campbell's Pasta 16oz,Non-Perishable,Grocery,596,227,194,0,6.11,6.11,40,1.16,12,2025-06-20,2025-07-02,5.3,2195.31,73.18,0,0.5465974287126497
WM9E6CD5,Great Value Milk 16oz,Perishable,Dairy,29,28,64,64,5.12,5.12,46,0.0,2,2025-07-07,2025-07-10,3.25,1658.39,55.28,3,0.8321273700394443
WM5FC644,Uncle Ben's Bagels Organic,Perishable,Bakery,8,0,188,182,5.25,4.28,50,0.97,1,2025-06-25,2025-06-26,6.02,1558.51,51.95,0,3.503368572226023
WMF995BA,Tyson Cleaner 12oz,Non-Perishable,Household,667,469,359,335,3.98,3.98,7,0.69,8,2025-06-28,2025-07-06,2.51,123.98,4.13,4,82.80871441242003
WMCE5BDF,Campbell's Pork 16oz,Perishable,Meat,12,2,361,102,9.7,8.73,48,0.88,1,2025-07-01,2025-07-02,4.15,802.57,26.75,0,5.607476635514018
WM06EA4F,Kellogg's Butter,Perishable,Dairy,49,43,468,559,7.99,7.99,94,0.56,1,2025-07-07,2025-07-10,5.04,1829.87,61.0,3,3.0327868852459017
WM0F615B,Sara Lee Pork,Perishable,Meat,3,1,161,3,1.54,1.39,41,0.11,2,2025-07-01,2025-07-03,2.69,1092.86,36.43,1,1.207795762597035
WMD443A9,Canned Pasta 12oz,Perishable,Grocery,449,283,460,49,9.0,9.0,91,0.94,9,2025-06-30,2025-07-09,5.32,1347.85,44.93,7,3.1159581359689525
WMBB83E2,Organic Cereal 16oz,Non-Perishable,Grocery,449,355,335,79,2.69,2.69,71,0.28,12,2025-06-27,2025-07-09,6.15,1619.39,53.98,7,2.77880698910776
WMC976A6,Canned Ketchup,Perishable,Grocery,697,197,120,0,3.37,3.37,24,0.55,9,2025-06-27,2025-07-06,1.94,573.22,19.11,4,1.255886930061091
WM20238F,Grapes 16oz,Perishable,Produce,13,4,317,464,4.31,4.31,74,0.99,2,2025-07-07,2025-07-11,5.41,1113.93,37.13,4,5.952060157352919
WMEFCFAA,Great Value Chicken Organic,Perishable,Meat,10,7,112,112,5.34,5.34,62,0.64,1,2025-07-07,2025-07-08,0.0,1668.11,55.6,1,1.115107944271937
WM6844DE,Tyson Muffins,Perishable,Bakery,40,7,307,455,8.51,8.51,84,0.91,1,2025-07-07,2025-07-08,1.9,1267.78,42.26,1,5.489825111559138
WM494461,Campbell's Cereal 16oz,Non-Perishable,Grocery,507,47,150,0,9.02,9.02,64,1.31,11,2025-06-30,2025-07-11,7.31,1961.71,65.39,9,0.9787429361886724
WM04D1F4,Kellogg's Cheese,Perishable,Dairy,54,22,482,289,9.98,9.98,110,0.72,2,2025-07-01,2025-07-03,7.72,1946.4,64.88,1,6.149815303498339
WMC44F31,Kellogg's Pasta 16oz,Perishable,Grocery,649,540,122,170,1.7,1.7,20,0.17,11,2025-07-07,2025-07-18,5.48,497.07,16.57,11,4.1038021274822585
WMF89916,Kellogg's Pasta Organic,Perishable,Grocery,690,606,422,552,1.46,1.46,93,0.24,7,2025-07-07,2025-07-14,5.06,2231.16,74.37,7,2.9985207982293485
WMD4007B,Campbell's Butter,Perishable,Dairy,54,37,372,601,7.3,7.3,52,0.57,2,2025-07-07,2025-07-11,7.29,1089.11,36.3,4,7.741046994654274
WMA236CE,Tyson Yogurt,Perishable,Dairy,43,35,147,147,6.93,6.93,35,0.67,2,2025-07-07,2025-07-10,4.47,965.49,32.18,3,1.0876320592940036
WM6C21D2,Fresh Peppers,Perishable,Produce,13,8,180,180,9.53,9.53,37,2.21,1,2025-07-07,2025-07-10,6.39,1084.31,36.14,3,1.0237963648277728
WM31EC9A,Fresh Bananas,Perishable,Produce,11,9,229,45,5.75,5.75,112,0.9,1,2025-07-01,2025-07-02,7.27,1825.25,60.84,0,2.580539112528616
WM4717F0,Tyson Batteries 16oz,Perishable,Electronics,434,406,242,242,64.22,64.22,108,19.2,9,2025-07-07,2025-07-17,4.74,437.02,14.57,10,7.412491575985786
WM7E9AE3,Sara Lee Rice 16oz,Perishable,Grocery,302,296,126,56,7.3,7.3,3,0.0,8,2025-06-26,2025-07-04,3.74,172.97,5.77,2,10.225303326695352
WMB5AAC8,Fresh Lettuce,Perishable,Produce,6,3,381,453,1.55,1.55,83,0.18,2,2025-07-07,2025-07-09,3.64,2121.64,70.72,2,2.191742043616143
WMFE89E8,Great Value Bread,Perishable,Bakery,22,7,380,653,6.46,6.46,55,0.0,1,2025-07-07,2025-07-09,5.75,1611.14,53.7,2,6.108007362010432
WMA39997,Uncle Ben's Pasta 12oz,Non-Perishable,Grocery,656,275,147,147,8.7,8.7,83,0.98,9,2025-07-07,2025-07-18,3.35,1530.29,51.01,11,1.6271319884549504
WM26FB66,Barilla TV 16oz,Perishable,Electronics,472,149,247,0,54.37,54.37,126,19.28,8,2025-06-26,2025-07-04,6.87,1287.96,42.93,2,2.9350104613162333
WM3112D9,Tyson Sauce 16oz,Non-Perishable,Grocery,320,30,428,273,3.37,3.37,27,0.39,13,2025-06-20,2025-07-03,5.21,644.05,21.47,1,13.972986008127064
WM09D363,Great Value Beans 12oz,Non-Perishable,Grocery,659,17,270,0,2.9,2.9,64,0.54,8,2025-06-26,2025-07-04,5.4,1256.49,41.88,2,1.5281757012352497
WMB76EB2,Carrots 16oz,Perishable,Produce,6,0,381,475,9.57,8.43,73,1.19,2,2025-07-07,2025-07-11,7.19,968.56,32.29,4,5.171879692319688
WMB4088D,Great Value Croissants Organic,Perishable,Bakery,9,8,168,280,1.92,1.92,9,0.27,2,2025-07-07,2025-07-11,9.56,254.08,8.47,4,14.28571383533682
WMF918AF,Sara Lee Bacon,Perishable,Meat,9,2,94,94,9.03,9.03,70,1.14,2,2025-07-07,2025-07-10,6.71,1644.75,54.82,3,1.2769062457074218
WM281148,Uncle Ben's Rolls Organic,Perishable,Bakery,57,25,111,111,9.62,9.62,51,1.39,1,2025-07-07,2025-07-08,7.65,991.92,33.06,1,1.542649663687026
WM28BD2B,Organic Lotion,Non-Perishable,Personal Care,475,345,251,0,19.9,19.9,102,3.82,10,2025-06-26,2025-07-06,8.01,2579.08,85.97,4,1.1864603763136456
WM84B638,Barilla Earbuds 16oz,Perishable,Electronics,488,88,91,0,74.7,74.7,70,26.36,7,2025-06-30,2025-07-07,5.27,1814.58,60.49,5,1.1572160366614532
WM4FB256,Tyson Detergent,Perishable,Household,315,155,146,122,7.33,7.33,22,0.0,11,2025-06-29,2025-07-10,4.42,596.96,19.9,8,7.236181043235377
WMCBCFC6,Heinz Cereal 16oz,Perishable,Grocery,673,314,138,21,9.47,9.47,106,1.4,13,2025-06-22,2025-07-05,2.93,1377.99,45.93,3,2.765077273158401
WMF2AD53,Canned Soup,Perishable,Grocery,513,152,141,186,0.84,0.84,48,0.11,9,2025-07-07,2025-07-18,6.94,1209.65,40.32,11,2.3065476365055178
WM5EAE54,Sara Lee Chicken,Perishable,Meat,5,4,186,344,1.11,1.11,24,0.14,1,2025-07-07,2025-07-10,7.74,544.66,18.16,3,10.022026515927308
WMBEC4B7,Campbell's Cream Organic,Perishable,Dairy,6,4,328,350,5.28,5.28,86,0.5,2,2025-07-07,2025-07-10,3.74,1717.52,57.25,3,1.8864628820960696
WM55252F,Campbell's Razor Blades Organic,Perishable,Personal Care,657,643,73,73,11.36,11.36,39,2.85,9,2025-07-07,2025-07-16,7.24,1726.82,57.56,9,0.677553840679663
WM30172C,Heinz Sauce,Non-Perishable,Grocery,596,244,380,562,6.71,6.71,158,1.12,9,2025-07-07,2025-07-17,6.88,2247.21,74.91,10,4.5387796472899815
WM617FA8,Kellogg's Croissants,Perishable,Bakery,33,32,417,542,5.41,5.41,31,1.0,2,2025-07-07,2025-07-10,0.49,478.81,15.96,3,9.774436066863084
WMBF9989,Campbell's Sauce 12oz,Non-Perishable,Grocery,462,244,343,664,3.28,3.28,7,0.42,13,2025-07-07,2025-07-22,2.5,191.44,6.38,15,51.41065738503404
WM9B1316,Kellogg's Beans Organic,Non-Perishable,Grocery,520,356,404,108,3.95,3.95,71,0.7,8,2025-06-26,2025-07-04,6.36,1290.66,43.02,2,4.160855371811055
WMCDCB30,Great Value Rolls 16oz,Perishable,Bakery,47,7,296,322,5.16,5.16,119,0.95,1,2025-07-07,2025-07-10,7.08,1821.7,60.72,3,2.3880104921763525
WMD04DAF,Organic Rice 16oz,Perishable,Grocery,536,476,99,99,1.89,1.89,42,0.0,7,2025-07-07,2025-07-15,6.22,1991.58,66.39,8,0.632625401206867
WMCAD26B,Barilla Croissants,Perishable,Bakery,37,36,296,336,9.23,9.23,102,1.7,1,2025-07-07,2025-07-09,3.4,1126.49,37.55,2,3.781624577500682
WM831000,Fresh Grapes,Perishable,Produce,12,3,280,294,4.26,4.26,99,0.84,1,2025-07-07,2025-07-09,10.0,1551.39,51.71,2,2.1852640108425634
WM649F2E,Campbell's Rolls 12oz,Perishable,Bakery,58,13,480,732,1.89,1.89,30,0.29,2,2025-07-07,2025-07-11,6.39,717.67,23.92,4,11.789297621260369
WMBB2737,Campbell's Rice,Perishable,Grocery,700,374,497,407,8.69,8.69,33,0.0,13,2025-06-24,2025-07-07,5.79,971.9,32.4,5,13.580246274018169
WM4183FB,Del Monte Beef 12oz,Perishable,Meat,12,3,53,53,2.67,2.67,35,0.19,1,2025-07-07,2025-07-09,4.22,2447.64,81.59,2,0.4289741582418224
WMA36C1C,Barilla Earbuds,Perishable,Electronics,530,312,170,0,11.62,11.62,123,2.75,9,2025-06-30,2025-07-09,6.14,2384.44,79.48,7,1.5475590690104049
WM977742,Sara Lee Bread 16oz,Perishable,Bakery,47,11,222,327,3.39,3.39,42,0.0,1,2025-07-07,2025-07-08,3.89,1204.41,40.15,1,3.661270097468124
WME9B38D,Sara Lee Rice 16oz,Non-Perishable,Grocery,407,348,398,173,4.16,4.16,11,0.0,12,2025-06-25,2025-07-07,3.05,402.34,13.41,5,13.721103810117397
WM1FDA0F,Campbell's Chicken,Perishable,Meat,8,7,396,547,1.47,1.47,11,0.12,1,2025-07-07,2025-07-10,3.12,431.58,14.39,3,11.25781766052363
WM3DE597,Great Value Sausage 16oz,Perishable,Meat,8,0,284,152,5.36,4.77,55,0.59,1,2025-06-29,2025-06-30,2.46,1633.5,54.45,0,2.791551843346464
WM05E816,Tyson Beans,Non-Perishable,Grocery,589,515,231,0,7.52,7.52,129,1.35,7,2025-06-25,2025-07-02,6.63,2074.89,69.16,0,1.8652399243679492
WM282EE9,Heinz Cheese 12oz,Perishable,Dairy,59,8,373,500,3.3,3.3,87,0.19,2,2025-07-07,2025-07-10,4.83,2107.0,70.23,3,3.04713071010942
WMC57DD0,Organic Pasta,Perishable,Grocery,553,257,453,196,5.99,5.99,141,0.81,8,2025-07-01,2025-07-09,5.52,2326.36,77.55,7,4.345583323511698
WM1D1211,Tyson Paper Towels 12oz,Perishable,Household,410,222,106,0,16.24,16.24,39,3.03,9,2025-06-25,2025-07-04,4.92,464.47,15.48,2,2.5193799194625712
WM42F9B1,Del Monte Cereal,Non-Perishable,Grocery,307,220,94,38,5.88,5.88,16,0.82,12,2025-06-20,2025-07-02,4.56,195.5,6.52,0,8.282208613185674
WM8EAA80,Campbell's Rice 12oz,Non-Perishable,Grocery,304,14,424,272,9.16,9.16,70,0.0,7,2025-06-29,2025-07-06,1.39,2005.48,66.85,4,5.115931306002867
WMF6BC8F,Tyson Rolls 12oz,Perishable,Bakery,16,1,450,751,1.23,1.04,8,0.18,1,2025-07-07,2025-07-09,3.51,167.97,5.6,2,55.17857236825692
WM465FBF,Fresh Peppers,Perishable,Produce,3,1,93,106,8.99,8.09,8,0.95,1,2025-07-07,2025-07-09,4.08,190.09,6.34,2,3.3123027593979035
WMF93AE6,Heinz Pasta,Perishable,Grocery,693,391,339,599,2.62,2.62,41,0.3,10,2025-07-07,2025-07-17,6.19,916.44,30.55,10,9.852700737054471
WM5F92A5,Tyson Cereal,Non-Perishable,Grocery,674,569,231,115,4.74,4.74,110,0.82,13,2025-07-01,2025-07-14,4.55,1846.75,61.56,12,3.654970678698207
WM50E167,Del Monte Bagels 12oz,Perishable,Bakery,34,26,477,599,1.45,1.45,88,0.22,2,2025-07-07,2025-07-09,2.09,2045.96,68.2,2,3.079179023415082
WMACE7EE,Avocados Organic,Perishable,Produce,3,0,77,77,2.16,2.16,57,0.44,2,2025-07-07,2025-07-09,8.03,2364.36,78.81,2,0.7232584921427205
WMD53C3B,Sara Lee Butter,Perishable,Dairy,52,50,164,295,6.68,6.68,24,0.45,2,2025-07-07,2025-07-11,5.17,568.18,18.94,4,8.18373788962051
WM7DECC2,Sara Lee Croissants,Perishable,Bakery,12,8,160,0,9.96,9.96,105,1.48,1,2025-07-01,2025-07-02,5.57,1480.63,49.35,0,2.127659640254325
WM54BC4F,Uncle Ben's Sauce 16oz,Non-Perishable,Grocery,717,474,416,64,9.9,9.9,129,1.3,11,2025-06-29,2025-07-10,5.66,1623.67,54.12,8,3.5661493682383307
WM92D805,Sara Lee Cereal 12oz,Perishable,Grocery,652,497,103,33,0.75,0.75,49,0.14,11,2025-06-23,2025-07-04,0.94,1267.96,42.27,2,1.9399100807187044
WM57DEB4,Organic Avocados,Perishable,Produce,10,6,188,188,4.8,4.8,59,0.93,2,2025-07-07,2025-07-10,4.03,1339.27,44.64,3,1.3216846058846834
WM4D5FC9,Great Value Cleaner Organic,Perishable,Household,575,223,111,79,16.18,16.18,26,3.48,9,2025-06-25,2025-07-04,4.6,205.8,6.86,2,15.306122151080498
WM387A23,Tyson Muffins 12oz,Perishable,Bakery,43,0,102,102,8.22,8.22,38,1.48,2,2025-07-07,2025-07-11,6.0,1159.97,38.67,4,0.9826739539521528
WM697D5B,Great Value Bagels,Perishable,Bakery,35,16,436,713,0.63,0.63,64,0.07,1,2025-07-07,2025-07-08,4.5,1887.06,62.9,1,5.421303525083423
WM14B789,Campbell's Croissants,Perishable,Bakery,39,6,397,648,9.36,9.22,41,1.33,2,2025-07-07,2025-07-10,7.12,555.18,18.51,3,15.775256422978408
WM8C1570,Fresh Potatoes 16oz,Perishable,Produce,9,0,105,150,2.01,1.67,19,0.35,1,2025-07-07,2025-07-08,9.35,320.26,10.68,1,5.992509192062858
WMB3A808,Sara Lee Bagels,Perishable,Bakery,8,2,231,298,1.51,1.36,72,0.22,1,2025-07-07,2025-07-08,2.13,1727.09,57.57,1,2.414451984311834
WMA128E7,Kellogg's Rolls 16oz,Perishable,Bakery,39,19,148,25,3.52,3.52,89,0.43,2,2025-07-01,2025-07-03,9.96,1972.01,65.73,1,1.734367779976305
WM8E5731,Great Value Muffins,Perishable,Bakery,25,23,432,651,0.56,0.56,10,0.08,1,2025-07-07,2025-07-10,5.71,339.78,11.33,3,20.2118271440459
WM34ABC3,Del Monte Muffins,Perishable,Bakery,32,20,256,390,4.46,4.46,5,0.56,1,2025-07-07,2025-07-10,6.26,153.49,5.12,3,27.14843810681488
WMDFEDDD,Fresh Onions 12oz,Perishable,Produce,4,0,346,239,8.78,7.41,12,1.37,2,2025-06-18,2025-06-20,3.06,374.7,12.49,0,19.13530859725577
WMCCD538,Campbell's Bagels 12oz,Perishable,Bakery,43,10,302,316,8.11,8.11,177,1.61,1,2025-07-07,2025-07-08,6.56,2015.37,67.18,1,2.843108054962076
WMB1028B,Sara Lee Beef 16oz,Perishable,Meat,3,2,58,58,9.63,9.63,18,1.44,1,2025-07-07,2025-07-09,4.76,1146.14,38.2,2,0.4712041790706738
WM7D6877,Campbell's Bagels Organic,Perishable,Bakery,15,12,364,267,2.7,2.7,92,0.33,1,2025-07-01,2025-07-02,5.58,2008.1,66.94,0,5.363011456628478
WMB29FD3,Great Value Cereal,Perishable,Grocery,337,68,140,163,2.47,2.47,104,0.43,10,2025-07-07,2025-07-19,7.49,2252.42,75.08,12,1.6915289944421672
WM332DE5,Great Value Sauce 12oz,Perishable,Grocery,498,147,378,477,9.04,9.04,24,1.04,9,2025-07-07,2025-07-16,5.62,348.04,11.6,9,10.603447927164275
WMF05BAB,Heinz Bagels,Perishable,Bakery,47,6,127,127,6.32,6.32,42,0.93,2,2025-07-07,2025-07-10,3.4,1739.47,57.98,3,0.7243877256226007
WM53B742,Kellogg's Muffins,Perishable,Bakery,34,2,214,358,3.65,2.93,39,0.71,2,2025-07-07,2025-07-10,8.62,721.7,24.06,3,7.605985206235841
WMA9DDF6,Great Value Milk 16oz,Perishable,Dairy,34,14,130,188,3.17,3.17,48,0.0,2,2025-07-07,2025-07-10,7.23,1352.36,45.08,3,2.351375237233881
WM3A86CC,Organic Lotion,Perishable,Personal Care,660,595,52,0,4.41,4.41,39,1.21,12,2025-06-20,2025-07-02,4.94,1182.07,39.4,0,0.9898476774013276
WMD593A0,Great Value Butter Organic,Perishable,Dairy,50,5,152,152,3.41,3.41,83,0.26,1,2025-07-07,2025-07-09,6.86,2188.91,72.96,2,1.137609663397927
WMBE7256,Heinz Pasta,Non-Perishable,Grocery,338,177,195,8,2.28,2.28,45,0.44,13,2025-06-30,2025-07-13,6.89,1011.56,33.72,11,1.571767440134596
WM1074CB,Potatoes,Perishable,Produce,7,5,350,630,8.72,8.72,68,0.9,2,2025-07-07,2025-07-11,8.31,1016.84,33.89,4,10.26851597130141
WM67CEEE,Campbell's Speaker Organic,Non-Perishable,Electronics,420,100,282,282,30.38,30.38,167,7.39,10,2025-07-07,2025-07-18,4.14,706.99,23.57,11,7.085277987367639
WM2C9FFD,Heinz Bacon,Perishable,Meat,11,10,140,159,6.85,6.85,23,0.36,2,2025-07-07,2025-07-10,7.23,440.37,14.68,3,2.861035362866573
WMEB6A37,Great Value Milk,Perishable,Dairy,59,35,360,491,7.93,7.93,67,0.0,2,2025-07-07,2025-07-11,7.42,1984.64,66.15,4,2.9931972098676267
WMA1EA9A,Kellogg's Sauce 12oz,Perishable,Grocery,457,416,101,101,7.17,7.17,40,1.28,9,2025-07-07,2025-07-16,6.12,1849.34,61.64,9,0.648929273135545
WMBC9E34,Organic Potatoes 12oz,Perishable,Produce,6,1,320,320,9.56,9.56,71,1.6,2,2025-07-07,2025-07-09,4.31,1570.24,52.34,2,1.3565150896639706
WMFE28DB,Heinz Beans 16oz,Perishable,Grocery,487,80,439,256,0.69,0.69,80,0.14,9,2025-06-30,2025-07-09,4.11,1995.25,66.51,7,5.051871736701814
WM45B899,Campbell's Croissants,Perishable,Bakery,28,19,236,404,1.08,1.08,45,0.12,1,2025-07-07,2025-07-09,6.53,1248.83,41.63,2,5.11650239094369
WM337A97,Potatoes,Perishable,Produce,5,2,450,875,6.89,6.2,16,1.44,1,2025-07-07,2025-07-08,6.61,151.87,5.06,1,87.15415118320169
WME3DB80,Heinz Rolls,Perishable,Bakery,50,12,109,109,5.34,5.34,60,0.94,2,2025-07-07,2025-07-10,5.55,1529.08,50.97,3,1.177163008888237
WMA5F79E,Grapes,Perishable,Produce,12,0,75,75,3.5,3.5,45,0.59,2,2025-07-07,2025-07-09,3.11,1379.68,45.99,2,0.9784735455026016
WM4FAE28,Organic Cereal,Non-Perishable,Grocery,429,18,234,267,4.1,4.1,41,0.43,7,2025-07-07,2025-07-15,4.47,899.71,29.99,8,2.4674891818860774
WM7561FC,Canned Pasta 16oz,Non-Perishable,Grocery,387,70,283,509,7.11,7.11,9,0.76,9,2025-07-07,2025-07-16,4.1,246.64,8.22,9,28.588806857173356
WM157A2A,Campbell's Beans Organic,Non-Perishable,Grocery,340,237,177,20,9.53,9.53,17,1.35,7,2025-07-01,2025-07-08,3.29,221.01,7.37,6,5.020352859502549
WME67402,Kellogg's Cereal,Non-Perishable,Grocery,307,0,141,1,4.85,4.37,84,0.82,8,2025-06-27,2025-07-05,7.62,1467.51,48.92,3,1.7375307273408378
WM7162E9,Kellogg's Paper Towels,Perishable,Household,357,179,91,91,5.87,5.87,21,0.91,12,2025-07-07,2025-07-20,2.9,1777.37,59.25,13,0.3544303797468354
WM39C34D,Organic Trash Bags 12oz,Perishable,Household,347,233,109,0,11.66,11.66,63,2.67,7,2025-06-28,2025-07-05,6.89,952.44,31.75,3,1.984251968503937
WMCFA974,Tyson Rice,Perishable,Grocery,313,83,318,225,8.77,8.77,10,0.0,11,2025-06-26,2025-07-07,0.02,273.69,9.12,5,25.76754418298919
WMEDDE50,Kellogg's Rolls,Perishable,Bakery,32,21,342,432,4.86,4.86,6,0.82,2,2025-07-07,2025-07-09,9.05,175.74,5.86,2,16.38225218647327
WM44509D,Tyson Sauce,Perishable,Grocery,693,322,224,0,9.15,9.15,63,1.47,7,2025-06-28,2025-07-05,5.18,2224.25,74.14,3,0.8497437350774537
WM77C210,Sara Lee Bread 12oz,Perishable,Bakery,41,26,438,729,6.55,6.55,70,0.0,1,2025-07-07,2025-07-09,5.82,2007.71,66.92,2,5.39450104419645
WM939D94,Campbell's Beans Organic,Perishable,Grocery,379,233,303,77,8.91,8.91,52,1.38,9,2025-06-28,2025-07-07,2.82,726.83,24.23,5,5.323978639584152
WM6E8F1B,Uncle Ben's Cleaner 12oz,Non-Perishable,Household,395,52,370,49,10.96,10.96,134,2.29,9,2025-06-23,2025-07-02,4.48,1199.25,39.97,0,4.578433685541448
WM43F8AD,Uncle Ben's Rolls 16oz,Perishable,Bakery,34,9,84,92,5.14,5.14,34,0.7,1,2025-07-07,2025-07-09,4.92,632.26,21.08,2,1.99240987438372
WM3F7302,Uncle Ben's Charger,Perishable,Electronics,568,244,234,0,64.56,64.56,122,22.47,11,2025-06-30,2025-07-11,2.77,2202.18,73.41,9,1.661898840947346
WMCEE699,Kellogg's Pork,Perishable,Meat,7,5,156,223,2.35,2.35,31,0.13,2,2025-07-07,2025-07-10,4.13,960.88,32.03,3,3.0596317119857006
WM4C1021,Del Monte Speaker,Non-Perishable,Electronics,336,164,72,0,32.73,32.73,42,6.63,10,2025-07-01,2025-07-11,3.57,2631.97,87.73,9,0.4787415752068428
WM2A0683,Great Value Cheese 12oz,Perishable,Dairy,46,2,119,210,3.53,2.98,20,0.32,1,2025-07-07,2025-07-09,5.03,426.11,14.2,2,7.81690151344758
WM34BAB6,Organic Grapes,Perishable,Produce,9,2,389,635,1.72,1.55,42,0.28,2,2025-07-07,2025-07-10,6.89,1101.75,36.72,3,7.84313699416825
WMCE76C6,Uncle Ben's Sauce Organic,Perishable,Grocery,320,59,220,266,4.5,4.5,103,0.83,11,2025-07-07,2025-07-19,5.61,1778.19,59.27,12,2.5139193327015192
WM48B3B1,Organic Beans 12oz,Perishable,Grocery,445,27,300,324,8.72,8.72,129,1.45,8,2025-07-07,2025-07-16,4.16,1593.84,53.13,9,2.879728908791976
WM97BCAB,Uncle Ben's Detergent Organic,Perishable,Household,540,330,258,453,12.61,12.61,10,0.0,12,2025-07-07,2025-07-21,0.35,422.75,14.09,14,14.549325605390283
WM7842A9,Canned Spaghetti 12oz,Non-Perishable,Grocery,581,58,79,79,6.58,6.58,33,0.89,11,2025-07-07,2025-07-18,8.56,1814.1,60.47,11,0.5457251419519037
WM49650F,Great Value Detergent,Non-Perishable,Household,638,597,499,273,6.09,6.09,52,0.0,10,2025-06-29,2025-07-09,7.06,1629.62,54.32,7,5.983063362037666
WMD9853F,Campbell's Muffins 16oz,Perishable,Bakery,58,0,475,266,7.17,5.79,33,1.38,1,2025-06-22,2025-06-23,3.53,1039.78,34.66,0,7.6745528324017265
WMAB0777,Del Monte Croissants 12oz,Perishable,Bakery,34,2,464,20,6.87,6.18,139,0.87,2,2025-06-30,2025-07-02,4.5,2202.31,73.41,0,2.1659173418903936
WM39459F,Heinz Muffins Organic,Perishable,Bakery,23,13,265,419,6.77,6.77,65,0.85,2,2025-07-07,2025-07-09,8.11,1021.14,34.04,2,6.433607347528101
WMB12CF8,Organic Grapes 16oz,Perishable,Produce,5,0,78,93,3.99,3.59,18,0.97,1,2025-07-07,2025-07-10,8.81,323.59,10.79,3,3.058387406549418
WM36A6CC,Organic Pasta,Perishable,Grocery,437,58,266,84,8.57,8.57,5,1.52,12,2025-06-27,2025-07-09,4.25,66.14,2.2,7,40.45454457771682
WM84B724,Sara Lee Milk 16oz,Perishable,Dairy,57,27,187,205,8.84,8.84,21,0.0,1,2025-07-07,2025-07-09,6.36,618.18,20.61,2,1.892285242360056
